,0
769,-5.308772959370302
770,-3.265322888410914
771,-6.221861401492511
772,-9.178401847815586
773,-8.134948557512523
774,-9.091492441417863
775,-7.048040663190008
776,-5.0045895041007356
777,-4.961134739018362
778,-1.917686828039571
779,0.12576212324574243
780,-0.8307799219155925
781,2.2126647706375664
782,2.2561197428739206
783,-6.700402875228988
784,-18.656938274293623
785,-4.613496668743565
786,-7.570037376971534
787,-12.526577772198458
788,-7.483127990344286
789,-13.439667820053351
790,-10.39621547126103
791,-6.352765210662291
792,-3.309315243906184
793,-7.265854562740039
794,-14.222394138280144
795,-7.178945199815374
796,-17.135483549379572
797,-13.09203086577292
798,-15.048575206789089
799,-16.005120168522076
800,-31.961662485079778
801,-34.91820775365855
802,-17.874755672234947
803,-14.831302210313268
804,-18.787846211575285
805,-21.744390929287576
806,-22.700936175958567
807,-24.65748130062905
808,-26.61402649470859
809,-27.57057183551329
810,-17.527119022429986
811,-19.483663934050604
812,-22.440208789114166
813,-24.396753940688875
814,-27.353299061315305
815,-28.309844423134926
816,-24.26639026423237
817,-21.222936134347933
818,-22.17948141354072
819,-21.136027006587632
820,-21.092572443172998
821,-22.049117729697713
822,-24.00566291788001
823,-21.962208608529117
824,-22.918753919476643
825,-21.87529948845274
826,-21.83184492881682
827,-19.788390662431922
828,-20.744935946637142
829,-21.701481251412268
830,-23.658026468636848
831,-20.614572265113758
832,-18.57111801141597
833,-0.527673405270761
834,-24.484208159963593
835,-25.440753528244365
836,-21.39729934603298
837,-20.35384490916109
838,-20.310390350722663
839,-18.266936070064858
840,-19.22348136358493
841,-23.180026371820084
842,-25.136571668521555
843,-22.093117353372016
844,-19.049663126979617
845,-18.006208703381837
846,-13.962754858546134
847,-9.91930140727061
848,-9.875846823447397
849,-10.832391919177645
850,-4.788939928832178
851,-0.7454883225162874
852,0.29796533790006663
853,8.341406435019671
854,7.384863669483529
855,-2.5716681506071666
856,-9.528210172360282
857,-1.4847596416887043
858,7.55868275112401
859,15.602108795291095
860,17.64555139066765
861,26.68889672445058
862,32.73218276179586
863,30.775709090725435
864,31.81913213468207
865,37.86228686831445
866,38.90560300026502
867,53.94352311454767
868,48.95591986134666
869,55.139891451201585
870,54.245607141509446
871,20.19308021192559
872,-42.9395462985579
873,-45.58510889035094
874,-24.318823132475273
875,-22.44067688214136
876,-17.561264490497706
877,-8.68184215967537
878,-3.802394547243125
879,0.07705715748605257
880,5.956509143074726
881,4.835965107743959
882,1.7154233019730896
883,-13.391733563849868
884,-103.13483325179459
885,-9.637965287566146
886,3.233243534440021
887,17.11269268643511
888,37.99209442462828
889,54.871078912039025
890,46.75088190022851
891,57.62974162091285
892,64.50808873199043
893,55.38887485438846
894,30.26886607008393
895,32.14831713456704
896,39.027739404992275
897,47.90706446071877
898,60.785444271819756
899,62.65687024248297
900,68.31711949295808
901,68.36339218398533
902,48.883138603514
903,-37.07470060182061
904,-68.3156026087616
905,-67.13989132450814
906,-63.77045485916767
907,-43.09505279580276
908,-37.40760660579207
909,-34.71964957833535
910,-48.282311730280014
911,9.216275635273462
912,-38.900534046949815
913,51.97830248111313
914,-23.14195346412086
915,-27.262453334468546
916,-29.375977976946757
917,-45.87741933579187
918,24.027058552848153
919,5.209412097087942
920,48.251828587471785
921,57.29238012848135
922,70.32181679905126
923,64.3735089754152
924,60.42157651513917
925,54.467951996325056
926,44.513003833013535
927,51.55567497817089
928,45.59986529611054
929,37.643739865807795
930,28.68735430880183
931,11.73087447991498
932,-11.225662810629956
933,-26.182207868126127
934,4.8612433086694296
935,6.904696923054722
936,1.948153538835676
937,5.99160662608368
938,3.035062384950592
939,1.0785175191682512
940,-0.878027484979647
941,3.1654261130200396
942,1.2088812244366807
943,-7.7476629626638385
944,-6.704208489902953
945,-10.6607536828323
946,-15.617298956817379
947,-19.573844333332232
948,-17.530389823520956
949,-12.486935411432057
950,-8.443481049380871
951,-14.400026258201592
952,-20.356571602646603
953,-25.313117015030144
954,-29.26966245309282
955,-18.226207999623924
956,-13.182753560251683
957,-14.139298988980777
958,-18.095844369001746
959,-19.05238981225088
960,-20.00893525753684
961,-22.965480688219145
962,-15.922026226061291
963,-14.878571700592992
964,-16.83511712251981
965,-20.791662533327468
966,-25.74820795909765
967,-25.704753416870737
968,-22.661298890500568
969,-19.617844371083727
970,-20.5743898196854
971,-22.530935263132037
972,-20.48748073435592
973,-23.444026172786394
974,-27.400571614715297
975,-30.357117065383136
976,-20.313662563902838
977,-17.270208047614226
978,-18.22675349485681
979,-20.18329893623458
980,-22.139844381757015
981,-21.096389844934954
982,-18.05293532376603
983,-15.00948081209129
984,-10.966026333988921
985,-11.922571770462973
986,-16.879117161558355
987,-19.83566259644909
988,-20.792208048463607
989,-20.7487535061597
990,-15.705298999691777
991,-20.661844421586707
992,-19.61838988453244
993,-18.574935348049237
994,-19.531480799854883
995,-25.4880262356805
996,-31.444571684126082
997,-21.401117163939446
998,-19.35766263064368
999,-19.31420808836971
1000,-24.27075352836846
1001,-28.227298978856084
1002,-30.183844434585772
1003,-32.14038989097747
1004,-23.096935363080284
1005,-27.053480813044793
1006,-25.010026274649093
1007,-26.96657172939893
1008,-29.92311718403021
1009,-30.87966264139913
1010,-30.836208099667495
1011,-29.792753558787247
1012,-31.74929901548291
1013,-30.70584447448539
1014,-31.66238993206086
1015,-31.618935390352526
1016,-31.575480848645917
1017,-32.53202630636237
1018,-28.48857176749174
1019,-25.445117229085696
1020,-23.401662690350875
1021,-22.358208150345426
1022,-22.314753608466745
1023,-25.271299061905182
1024,-27.227844517949833
1025,-24.184389979640024
1026,-23.14093543930818
1027,-21.09748090104747
1028,-17.054026369866413
1029,-18.010571824605805
1030,-21.967117273598713
1031,-23.923662728865462
1032,-20.880208191669354
1033,-18.83675365404106
1034,-16.793299117602373
1035,-14.749844582711496
1036,-19.706390026116917
1037,-22.662935479413065
1038,-25.619480934502413
1039,-15.576026410676217
1040,-11.53257188612265
1041,-6.489117384396106
1042,-8.445662822065433
1043,-4.4022083237259295
1044,-9.358753729238682
1045,-16.315299155761007
1046,-9.271844644304014
1047,-6.228390126965422
1048,-5.1849355949699
1049,3.8585187409437474
1050,4.901973244083834
1051,-2.054572007450904
1052,-2.0111174638888336
1053,6.032336836433306
1054,8.075791267935902
1055,9.119245746328914
1056,14.162699755507745
1057,10.206154766610105
1058,16.249608529481634
1059,16.293063090388415
1060,18.33651721192195
1061,19.379971510561965
1062,8.4234276544742
1063,-13.533117405919246
1064,-11.489662869762846
1065,-12.446208324695142
1066,-13.40275378013521
1067,17.640699382868963
1068,27.684149564120503
1069,22.727607084844628
1070,28.77105792852449
1071,27.814513406809418
1072,16.857972360173257
1073,-2.098572044265069
1074,1.944882443216759
1075,6.988336855674593
1076,6.031791435021983
1077,15.075245408888048
1078,19.118699356764985
1079,7.162155037610503
1080,-5.794390216699931
1081,19.249063038797857
1082,24.2925162122088
1083,33.33596365195852
1084,41.37939710508305
1085,35.42286975484083
1086,19.466335837092657
1087,0.5097915341836554
1088,17.55324525751339
1089,30.596694826463757
1090,33.64014626099961
1091,35.683597907867906
1092,32.727056756101916
1093,16.770518141365002
1094,0.8139733339053592
1095,15.857427340583538
1096,23.900880564635827
1097,11.944336701187002
1098,44.987750709621466
1099,14.03124568629254
1100,-9.925299360524033
1101,-17.88184481039469
1102,6.1616096104513005
1103,17.205063655854435
1104,18.24851810923943
1105,12.291973071945055
1106,8.33542774453564
1107,2.3788823794906904
1108,-3.577663041065385
1109,8.46579137670366
1110,14.50924570929995
1111,23.55269926489112
1112,25.5961533661969
1113,15.639609295185675
1114,1.6830641856305384
1115,-8.273481234866388
1116,3.769973254122437
1117,2.813427805434607
1118,4.856882329547496
1119,8.900336814971133
1120,-0.05620854860239888
1121,-1.012754001973427
1122,-6.969299443803202
1123,2.0741550670510094
1124,6.117609575537365
1125,9.161064076386786
1126,14.204518492157888
1127,10.24797314508793
1128,-1.7085722040895845
1129,-16.665117643619794
1130,-17.62166310166769
1131,-4.578208570903794
1132,8.46524589456342
1133,12.508700364929904
1134,-3.44784494735487
1135,-9.404390397301032
1136,-13.360935853117486
1137,-14.31748131103759
1138,-16.274026768734313
1139,-11.2305722290976
1140,-12.187117686887266
1141,-7.1436631487817905
1142,-9.100208606499582
1143,89.92591743210193
1144,48.98665962595765
1145,41.03014546226648
1146,-3.9263904436710817
1147,-15.882935893903205
1148,0.16051825235107842
