,0
409,58.95436243291949
410,58.910793604957725
411,58.867698706055165
412,58.822627749308054
413,58.78125375039839
414,58.73972729450872
415,58.69667400568234
416,58.65020659159288
417,58.60762001405906
418,58.563369155731465
419,58.51847841923799
420,58.475132760019186
421,58.432613596869444
422,58.38801285729238
423,58.34434932725135
424,58.3021499172569
425,58.25866162589848
426,58.21539841761526
427,58.17198532159833
428,58.127331485068936
429,58.0838438834916
430,58.04006173309002
431,57.997537969422396
432,57.95385309423444
433,57.910498134236555
434,57.86681141893568
435,57.82325297299299
436,57.77978604845091
437,57.736121858709176
438,57.693064775210225
439,57.64973788601399
440,57.6064915992661
441,57.56318044720618
442,57.51929986935304
443,57.47588537242601
444,57.43243347994477
445,57.389263997167085
446,57.34620841657834
447,57.30344547434184
448,57.26090981622349
449,57.21742140698431
450,57.18303445263373
451,57.22414441750268
452,57.806152644695274
453,60.953952995215516
454,71.31025548001435
455,91.47149856553176
456,114.78462179243122
457,129.78266049003446
458,136.3327233355904
459,140.34353725519813
460,141.94965110160447
461,142.45417874471713
462,142.6431326428383
463,142.7722346270711
464,142.89466011232716
465,143.01558155772386
466,143.1365778037557
467,143.25754582214867
468,143.37862560841887
469,143.49894743523325
470,143.61831833924944
471,143.73879578257655
472,143.8561705427539
473,143.97628016514648
474,144.0965316174369
475,144.21845082623403
476,144.33825721004968
477,144.4573027447909
478,144.57691427362357
479,144.69616849814662
480,144.81668191188507
481,144.93840205680294
482,145.0593137361349
483,145.17776351775296
484,145.29560311328672
485,145.41540231292072
486,145.53158756288641
487,145.6460222723953
488,145.76635832682263
489,145.88352634154464
490,146.00724681702272
491,146.12308424769978
492,146.23911301661641
493,146.3503431064045
494,146.45288940483283
495,146.52954685442697
496,146.56318893923643
497,146.54816632469593
498,146.4815097753292
499,146.19737045276662
500,145.65476088911302
501,144.91196855954036
502,144.1455723413432
503,142.98087544809817
504,140.93609784180612
505,137.94822711990636
506,134.50575552617775
507,131.11430154110738
508,125.7970662490633
509,119.21043752417728
510,111.65612819185692
511,104.20690957635229
512,95.029406475556
513,87.2519499942705
514,80.162139746865
515,75.39526541127938
516,69.52439796819523
517,63.33039207929362
518,59.733306516603136
519,57.30389152713088
520,55.38272239111628
521,54.53285662173589
522,54.21578015490659
523,54.06929395540087
524,54.00899785274517
525,53.951225051276445
526,53.898007908163514
527,53.855786877689
528,53.8466275243988
529,53.86420891237877
530,53.902233342027586
531,54.09473943948643
532,54.635180058763616
533,56.040061094446294
534,58.44358484858568
535,61.98034680604162
536,67.64212193105966
537,80.97799724439307
538,102.43440017656778
539,126.11976258379747
540,144.0705977429634
541,150.49323250044168
542,152.02520844933466
543,152.37979686978957
544,152.53201888038808
545,152.65821627257125
546,152.78061096534782
547,152.90111404798068
548,153.02222353546279
549,153.14285938170087
550,153.26371018740227
551,153.38464011145643
552,153.50570603185182
553,153.63147508580147
554,153.8387191790714
555,154.71200001824937
556,158.00541321430723
557,166.3813837175677
558,185.0322531669994
559,215.39509716294523
560,245.78447933951628
561,260.3411466954562
562,264.43292340622764
563,265.4706364236484
564,265.8933145028814
565,266.2194225765567
566,266.53438326673324
567,266.8474777913787
568,267.16036731126934
569,267.4729717791495
570,267.7854611611675
571,268.0981580120797
572,268.41071146613154
573,268.72336598705124
574,269.03591431753944
575,269.34845305666477
576,269.66094742200994
577,269.9734366921522
578,270.28590920089243
579,270.5984100973422
580,270.910913812781
581,271.22342041567947
582,271.53591264866674
583,271.8483966284847
584,272.1608755174142
585,272.4733687861049
586,272.78584996052086
587,273.09835133775385
588,273.4108501583089
589,273.72334475924504
590,274.0358319517798
591,274.3483159296973
592,274.66081796347066
593,274.9733095519156
594,275.28579922744893
595,275.5982847964047
596,275.9107785669157
597,276.22326160772377
598,276.5357350418825
599,276.84821549124644
600,277.1607137374002
601,277.4731886849248
602,277.7856654357605
603,278.0980997819326
604,278.41052883698995
605,278.7228930034464
606,279.03451721951114
607,279.3224281732293
608,278.92801645540146
609,271.9011902477843
610,239.48577435288755
611,192.48301837160415
612,166.1436366414892
613,161.4881274892278
614,161.0264456822646
615,161.1028805892434
616,161.22129630904806
617,161.3413253123917
618,161.46164001701834
619,161.58214721653368
620,161.70234583072093
621,161.82282141659263
622,161.94326707291773
623,162.0638013626451
624,162.18429873134167
625,162.30476606234902
626,162.42524168762984
627,162.54578127834287
628,162.66635055228022
629,162.78683238725475
630,162.90734464866955
631,163.02783061798908
632,163.14834463033864
633,163.2688861007679
634,163.3892773389065
635,163.50981850848675
636,163.6301616760684
637,163.75070264500653
638,163.87114109357773
639,163.99149342184717
640,164.1120315023043
641,164.23240145727718
642,164.34341752266573
643,164.2057585812549
644,159.50288427839754
645,144.53445717416662
646,101.46036069640104
647,66.37299341900113
648,49.73187580868995
649,48.6086962303479
650,48.48884335831938
651,48.43924062433537
652,48.39578432289066
653,48.354174781132116
654,48.31876065018187
655,48.4567915333498
656,50.854210123820074
657,68.37519416552236
658,119.53825801073644
659,157.76005543295855
660,165.81947079349754
661,166.60451534512967
662,166.75998100956042
663,166.88355365818506
664,167.00450678313481
665,167.12565114081616
666,167.24658144553857
667,167.367415546078
668,167.48816125589548
669,167.61095143152735
670,167.83719524356695
671,170.6722265829702
672,194.35449462885336
673,250.4668102645258
674,290.80944074580594
675,299.75083527104704
676,300.90396010179967
677,301.22241061352435
678,301.53496474987065
679,301.847459003768
680,302.15994890591696
681,302.47373295919516
682,674.0251240597269
683,691.5239345585844
684,692.4041768396222
685,693.2843091600876
686,694.1644414831328
687,695.1159003493923
688,848.6511315254778
689,917.6195111491407
690,918.905718913954
691,920.1858754623346
692,921.4660319811369
693,922.7461884999393
694,924.0263450187416
695,925.3065015375438
696,926.5866580563461
697,927.8668145751484
698,929.1469710939507
699,930.427127612753
700,931.7072841315553
701,932.9874406503577
702,934.26759716916
703,935.5477536879623
704,936.8279102067596
705,938.1080017621484
706,935.6868974271684
707,712.9952207465286
708,713.5273529873936
709,714.4074848512639
710,715.2876171717293
711,311.84713617702096
712,312.08252162586075
713,312.4721147243677
714,312.78460180873384
715,312.3328254038051
716,173.32555171179575
717,173.29383979555902
718,173.95245238280174
719,174.20187021422473
720,174.27170682758435
721,174.22246020937555
722,174.1186347795705
723,174.11959170465494
724,174.23810781031682
725,174.36310543698107
726,174.48287460344807
727,174.60037312959543
728,174.72054544695985
729,173.5035742112799
730,103.23838015045561
731,62.66587695686358
732,132.7081453831643
733,133.11224338656143
734,101.49253864167984
735,68.61687976319853
736,48.045781011145834
737,44.899965775975005
738,44.66903938998816
739,44.63471630363102
740,44.59712715967868
741,44.541466580173605
742,44.49108632584136
743,44.44565366111549
744,44.39975524096281
745,44.3571429772112
746,44.314495483054266
747,44.27275791790321
748,44.22524911202954
749,44.18044959419337
750,44.1407727524635
751,44.09807375033745
752,44.05175261944114
753,44.007496736688985
754,43.96136587693708
755,43.917410333920266
756,43.87381656520094
757,43.83034493250031
758,43.78686337481756
759,43.74339718982118
760,43.70012097166717
761,43.65659073588801
762,43.61311435656485
763,43.569699025600556
764,43.52615390719598
765,43.48262026183328
766,43.4391396846954
767,43.39567403153083
768,43.35221515612316
769,43.3087729593703
770,43.265322888410914
771,43.22186140149251
772,43.178401847815586
773,43.13494855751252
774,43.09149244141786
775,43.04804066319001
776,43.004589504100736
777,42.96113473901836
778,42.91768682803957
779,42.87423787675426
780,42.83077992191559
781,42.787335229362434
782,42.74388025712608
783,42.70040287522899
784,42.65693827429362
785,42.613496668743565
786,42.570037376971534
787,42.52657777219846
788,42.483127990344286
789,42.43966782005335
790,42.39621547126103
791,42.35276521066229
792,42.309315243906184
793,42.26585456274004
794,42.222394138280144
795,42.178945199815374
796,42.13548354937957
797,42.09203086577292
798,42.04857520678909
799,42.005120168522076
800,41.96166248507978
801,41.91820775365855
802,41.87475567223495
803,41.83130221031327
804,41.787846211575285
805,41.744390929287576
806,41.70093617595857
807,41.65748130062905
808,41.61402649470859
809,41.57057183551329
810,41.527119022429986
811,41.483663934050604
812,41.440208789114166
813,41.396753940688875
814,41.353299061315305
815,41.309844423134926
816,41.26639026423237
817,41.22293613434793
818,41.17948141354072
819,41.13602700658763
820,41.092572443173
821,41.04911772969771
822,41.00566291788001
823,40.96220860852912
824,40.91875391947664
825,40.87529948845274
826,40.83184492881682
827,40.78839066243192
828,40.74493594663714
829,40.70148125141227
830,40.65802646863685
831,40.61457226511376
832,40.57111801141597
833,40.52767340527076
834,40.48420815996359
835,40.440753528244365
836,40.39729934603298
837,40.35384490916109
838,40.31039035072266
839,40.26693607006486
840,40.22348136358493
841,40.180026371820084
842,40.136571668521555
843,40.093117353372016
844,40.04966312697962
845,40.00620870338184
846,39.962754858546134
847,39.91930140727061
848,39.8758468234474
849,39.832391919177645
850,39.78893992883218
851,39.74548832251629
852,39.70203466209993
853,39.65859356498033
854,39.61513633051647
855,39.57166815060717
856,39.52821017236028
857,39.484759641688704
858,39.44131724887599
859,39.397891204708905
860,39.35444860933235
861,39.31110327554942
862,39.26781723820414
863,39.224290909274565
864,39.18086786531793
865,39.13771313168555
866,39.09439699973498
867,39.05647688545233
868,39.04408013865334
869,39.860108548798415
870,49.754392858490554
871,89.80691978807441
872,169.9395462985579
873,191.58510889035094
874,192.31882313247527
875,192.44067688214136
876,192.5612644904977
877,192.68184215967537
878,192.80239454724313
879,192.92294284251395
880,193.04349085692527
881,193.16403489225604
882,193.2845766980269
883,193.39173356384987
884,166.1348332517946
885,193.63796528756615
886,193.76675646555998
887,193.8873073135649
888,194.00790557537172
889,194.12892108796098
890,194.2491180997715
891,194.37025837908715
892,194.49191126800957
893,194.61112514561154
894,194.73113392991607
895,194.85168286543296
896,194.97226059500773
897,195.09293553928123
898,195.21455572818024
899,195.34312975751703
900,195.68288050704192
901,198.63660781601467
902,224.116861396486
903,328.0747006018206
904,366.3156026087616
905,372.13989132450814
906,372.77045485916767
907,373.09505279580276
908,373.40760660579207
909,373.71964957833535
910,373.28231173028
911,196.78372436472654
912,196.90053404694982
913,197.02169751888687
914,197.14195346412086
915,197.26245333446855
916,197.37597797694676
917,193.87741933579187
918,36.97294144715185
919,36.79058790291206
920,36.748171412528215
921,36.70761987151865
922,36.67818320094874
923,36.62649102458479
924,36.57842348486083
925,36.532048003674944
926,36.486996166986465
927,36.44432502182911
928,36.40013470388946
929,36.356260134192205
930,36.31264569119817
931,36.26912552008502
932,36.225662810629956
933,36.18220786812613
934,36.13875669133057
935,36.09530307694528
936,36.051846461164324
937,36.00839337391632
938,35.96493761504941
939,35.92148248083175
940,35.87802748497965
941,35.83457388697996
942,35.79111877556332
943,35.74766296266384
944,35.70420848990295
945,35.6607536828323
946,35.61729895681738
947,35.57384433333223
948,35.530389823520956
949,35.48693541143206
950,35.44348104938087
951,35.40002625820159
952,35.3565716026466
953,35.313117015030144
954,35.26966245309282
955,35.226207999623924
956,35.18275356025168
957,35.13929898898078
958,35.095844369001746
959,35.05238981225088
960,35.00893525753684
961,34.965480688219145
962,34.92202622606129
963,34.87857170059299
964,34.83511712251981
965,34.79166253332747
966,34.74820795909765
967,34.70475341687074
968,34.66129889050057
969,34.61784437108373
970,34.5743898196854
971,34.53093526313204
972,34.48748073435592
973,34.444026172786394
974,34.4005716147153
975,34.357117065383136
976,34.31366256390284
977,34.270208047614226
978,34.22675349485681
979,34.18329893623458
980,34.139844381757015
981,34.096389844934954
982,34.05293532376603
983,34.00948081209129
984,33.96602633398892
985,33.92257177046297
986,33.879117161558355
987,33.83566259644909
988,33.79220804846361
989,33.7487535061597
990,33.70529899969178
991,33.66184442158671
992,33.61838988453244
993,33.57493534804924
994,33.53148079985488
995,33.4880262356805
996,33.44457168412608
997,33.401117163939446
998,33.35766263064368
999,33.31420808836971
1000,33.27075352836846
1001,33.22729897885608
1002,33.18384443458577
1003,33.14038989097747
1004,33.096935363080284
1005,33.05348081304479
1006,33.01002627464909
1007,32.96657172939893
1008,32.92311718403021
1009,32.87966264139913
1010,32.836208099667495
1011,32.79275355878725
1012,32.74929901548291
1013,32.70584447448539
1014,32.66238993206086
1015,32.618935390352526
1016,32.57548084864592
1017,32.53202630636237
1018,32.48857176749174
1019,32.445117229085696
1020,32.401662690350875
1021,32.358208150345426
1022,32.314753608466745
1023,32.27129906190518
1024,32.22784451794983
1025,32.184389979640024
1026,32.14093543930818
1027,32.09748090104747
1028,32.05402636986641
1029,32.010571824605805
1030,31.967117273598713
1031,31.923662728865462
1032,31.880208191669354
1033,31.83675365404106
1034,31.793299117602373
1035,31.749844582711496
1036,31.706390026116917
1037,31.662935479413065
1038,31.619480934502413
1039,31.576026410676217
1040,31.53257188612265
1041,31.489117384396106
1042,31.445662822065433
1043,31.40220832372593
1044,31.358753729238682
1045,31.315299155761007
1046,31.271844644304014
1047,31.228390126965422
1048,31.1849355949699
1049,31.141481259056253
1050,31.098026755916166
1051,31.054572007450904
1052,31.011117463888834
1053,30.967663163566694
1054,30.9242087320641
1055,30.880754253671086
1056,30.837300244492255
1057,30.793845233389895
1058,30.750391470518366
1059,30.706936909611585
1060,30.66348278807805
1061,30.620028489438035
1062,30.5765723455258
1063,30.533117405919246
1064,30.489662869762846
1065,30.446208324695142
1066,30.40275378013521
1067,30.359300617131037
1068,30.315850435879497
1069,30.272392915155372
1070,30.22894207147551
1071,30.185486593190582
1072,30.142027639826743
1073,30.09857204426507
1074,30.05511755678324
1075,30.011663144325407
1076,29.968208564978017
1077,29.924754591111952
1078,29.881300643235015
1079,29.837844962389497
1080,29.79439021669993
1081,29.750936961202143
1082,29.7074837877912
1083,29.66403634804148
1084,29.62060289491695
1085,29.577130245159168
1086,29.533664162907343
1087,29.490208465816345
1088,29.44675474248661
1089,29.403305173536243
1090,29.359853739000393
1091,29.316402092132094
1092,29.272943243898084
1093,29.229481858634998
1094,29.18602666609464
1095,29.142572659416462
1096,29.099119435364173
1097,29.055663298813
1098,29.01224929037853
1099,28.96875431370746
1100,28.925299360524033
1101,28.88184481039469
1102,28.8383903895487
1103,28.794936344145565
1104,28.75148189076057
1105,28.708026928054945
1106,28.66457225546436
1107,28.62111762050931
1108,28.577663041065385
1109,28.53420862329634
1110,28.49075429070005
1111,28.44730073510888
1112,28.4038466338031
1113,28.360390704814325
1114,28.31693581436946
1115,28.273481234866388
1116,28.230026745877563
1117,28.186572194565393
1118,28.143117670452504
1119,28.099663185028867
1120,28.0562085486024
1121,28.012754001973427
1122,27.9692994438032
1123,27.92584493294899
1124,27.882390424462635
1125,27.838935923613214
1126,27.795481507842112
1127,27.75202685491207
1128,27.708572204089585
1129,27.665117643619794
1130,27.62166310166769
1131,27.578208570903794
1132,27.53475410543658
1133,27.491299635070096
1134,27.44784494735487
1135,27.404390397301032
1136,27.360935853117486
1137,27.31748131103759
1138,27.274026768734313
1139,27.2305722290976
1140,27.187117686887266
1141,27.14366314878179
1142,27.10020860649958
1143,27.074082567898074
1144,27.01334037404235
1145,26.969854537733518
1146,26.92639044367108
1147,26.882935893903205
1148,26.83948174764892
